"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
28072.4,16675.9,121847,71140.6,46314,114801,197.592,258.204,2.52511,370
62590.2,36536.2,125262,49319.2,37045.8,103120,111,422.181,2.53323,371
71490,39413,128188,65312.2,46712.7,106792,161.122,361.991,2.53345,372
72839.7,39321.9,130897,73288.3,54723.9,108130,292.775,3681.83,2.54947,374
30187.3,17109.5,122068,65605.6,45350.2,111536,175.143,450.44,2.55193,375
57305.7,28026.3,135874,89076.4,59619.4,118377,226.996,428.837,2.56176,377
33353.2,19176.4,115085,29412.8,21621.7,96216.6,115.006,226.442,2.57024,378
53766.1,28175.7,128762,68340.9,51810.9,107269,140.656,574.831,2.57355,379
58918.1,34143.1,124314,42394.6,30726.6,99806.8,103.968,194.906,2.58483,380
21380.7,12131.3,109649,54334.9,41434.1,104698,179.102,581.059,2.59041,381
53219.5,29546.7,122077,42872.6,31666.3,99979.7,84.9181,372.913,2.59703,382
67599.9,36556,131566,74510.3,53897.3,111239,168.999,923.766,2.60171,383
44930.6,28384.6,114054,34789,28841.9,92987.7,91.7418,285.88,2.60315,384
62029.1,34000.7,124414,44634.6,35118,99648.6,133.546,380.632,2.60776,385
67676.4,35622.7,133542,77139.8,57601.6,109845,233.867,490.03,2.61091,386
62555.2,32405.2,129202,64075.7,43945,110254,157.841,789.008,2.61487,387
48302.8,24188.1,131176,73536.3,50688.6,112293,195.02,479.949,2.63306,388
54618.4,31957.7,119819,41402.1,33077.8,96433,130.827,435.844,2.64245,390
51362.8,26024.3,130866,81031.5,58176.8,111546,364.405,3840.46,2.64934,391
55363.4,33877.1,118461,38732,29844.8,96848.2,115.064,246.532,2.65053,392
51013.3,28700.4,121362,46347.3,36750.1,99744.8,187.353,534.402,2.65741,394
38842.3,22624,117334,42687.9,35277,97080.2,53.3441,278.749,2.66073,395
44852.4,22969.7,128059,66295.3,45587.5,111335,151.677,324.643,2.66941,396
47338.3,24377.4,131364,68229,44845.4,112559,131.29,399.82,2.67243,397
56480,32850,118057,54508.5,44746.8,97567.2,174.627,505.259,2.67702,398
51115.9,28465.2,124664,49381,35938.3,103843,99.5465,381.517,2.68503,399
42452.6,21320.4,130648,88406.2,61768.1,115001,168.597,1043.86,2.6886,400
39427.7,22389.8,119188,47088.9,37081.1,102987,81.0067,481.835,2.69308,401
49090.9,29035.5,117596,27945.8,22778.9,87114.7,130.596,386.516,2.7039,402
32416.9,18910.4,115730,57764.9,47404.6,99439.3,104.608,428.012,2.70472,403
57727.1,27999.5,136568,94557.5,68377.9,118060,213.91,443.097,2.70933,404
54395.7,27827.2,136480,104284,59458.1,124114,259.454,441.606,2.71777,405
31057.9,19317.4,114612,54247.6,44125.6,97459.9,124.632,320.844,2.73144,406
67919.1,38681.6,124795,48787.5,35716.9,103402,116.747,341.279,2.74128,407
69075.4,35775,133779,58965,39197.8,109733,162.618,389.482,2.75618,409
39056.4,21452.7,123709,60602.8,43603.9,107304,85.6767,445.049,2.76393,410
45842.4,28307.6,115518,28383.1,22385,90542.7,118.197,205.404,2.76938,412
67437.3,36495,129339,51344.6,36463.3,103795,80.1306,879.658,2.77283,414
61519.7,34342.4,124298,46712,36332.6,99576.9,108.618,277.258,2.78016,415
56956.2,32747.1,120600,49166.6,38344.8,99475.4,169.114,459.821,2.78074,416
64183.1,36697.4,127543,41906,32705.5,99753.5,107.34,307.948,2.78982,417
50176.3,27423.1,122057,39155.5,29352.2,97691.2,107.863,227.142,2.80196,418
59587.4,30878.8,127802,58976.6,42949.6,106711,181.051,770.74,2.80602,419
