"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
36934.3,20271.9,119868,43193.4,35253.4,95877.1,48.4829,281.837,0.686006,120
41270.9,22310.3,122086,66907.6,48455.6,107759,123.067,715.143,0.687241,121
70276.4,36182,134727,82896.3,60553.5,111085,145.679,448.182,0.688864,122
34669.5,20610,122367,51557.2,36495.8,105388,64.4896,153.619,0.696341,123
67895.9,38213.2,128853,63116.1,48391.9,103419,114.832,388.233,0.698719,124
55886,27333.1,138178,93369.4,60846.2,116349,89.2349,305.566,0.701149,125
49771.6,27940.3,121117,48172.9,37024.5,97736.4,56.6639,770.634,0.702961,126
60988.7,33223.7,127415,67591.2,49291,103362,161.122,3865.56,0.709541,128
23954.9,12055.2,119477,53849.3,34584.4,109283,158.186,391.042,0.72314,129
65295.9,35479.7,128624,66245.1,46050,105454,117.095,521.446,0.72324,130
62526.1,31130.7,133379,85015.1,55315.5,117414,173.938,1580.66,0.727391,131
35915.4,19699.7,124420,69631.1,52139.2,111674,112.975,429.869,0.739398,132
60545.2,28959.9,138172,89956.4,59156.9,114754,164.861,506.273,0.743611,134
50003,28791.4,124435,46174.5,36502.7,96585.2,4.85916,409.461,0.744158,135
73800.6,40932.3,132001,70402.9,53791.8,106681,96.5773,280.293,0.76457,138
61868.5,32331.2,129516,66714.3,44578.9,107613,97.8583,591.302,0.766011,139
57689.9,30385.6,127927,59189.7,46513.6,102535,107.108,226.711,0.776154,140
67213.2,37963.2,124689,47352.6,37110.2,96427.2,65.6753,369.989,0.78817,142
37097.8,19964,120293,44925.1,35736.7,97973,90.1678,280.56,0.790848,143
30800.3,16496.6,121959,39378.7,28345.1,100850,75.222,222.511,0.791609,144
36822.8,21654.1,121956,46678.4,30694.9,104716,114.136,279.282,0.792554,145
40174.8,21951.8,120744,48383.2,38044.5,99337.5,37.5163,446.95,0.794511,146
68932.8,37580.9,138492,85070.8,52931.8,117197,103.503,451.569,0.796969,147
39003.8,20647.1,121476,58616.4,45127.3,101031,48.1272,463.659,0.808425,149
36790.2,20839.9,119655,50711.5,38896.9,97288.7,82.4081,435.072,0.823704,150
28550.6,16722.5,115471,42940,33650.9,95781.2,86.6686,307.63,0.825517,151
53927.9,30492.3,120584,42105.1,33068.1,95455.9,19.9715,220.356,0.826759,152
46776.5,23667.3,127701,69452.2,47160.9,108497,139.674,452.698,0.833392,153
38462,21439.7,125569,55331.3,40388.1,104706,91.3338,309.694,0.835444,154
41710.7,22014.4,124635,54906.8,39691.2,103572,105.015,245.513,0.837404,156
64141.7,33848.2,127791,45939.7,35904.9,100276,90.5176,239.075,0.838614,157
25259.3,14688.1,118062,57090,38690.1,106394,121.271,488.402,0.847333,158
23125.7,13502.4,120826,51428.6,35763.8,104963,138.345,268.034,0.848989,159
45425.9,24989.8,130806,71782.9,45671,111951,109.025,354.294,0.849121,160
68798.8,38816.9,127591,71875.4,55502.3,106952,90.8674,323.166,0.856454,161
51330.4,28084.3,136423,89406.5,58876.4,118307,142.966,327.701,0.864264,164
60659.1,36291.1,120147,50614.9,39669.9,97862.6,60.5175,333.863,0.875615,166
43680.3,23764.7,135229,69862.3,45863.1,114383,80.5978,423.833,0.877474,167
51527.6,29707.7,119245,36220.8,28723.7,93542.1,88.3018,371.399,0.881387,168
34578.6,18069,126782,64707.8,38777.1,113997,108.444,404.332,0.887918,169
53564.3,29459.4,124921,45569.9,34572.7,100911,77.2678,356.756,0.890371,171
74745.9,41130.4,133886,66781.7,51467.3,106558,111.523,360.107,0.890499,172
50019.5,25173.7,142272,94715.5,56073,121921,151.389,441.503,0.896212,174
51449.6,29020.6,119171,39552.7,32396.8,95535.9,125.964,339.282,0.900473,175
36592.3,21470.2,124639,46923,30685.8,107252,93.257,184.548,0.904308,176
37281.3,20509.5,128573,51590.4,36822.4,103485,65.3196,228.487,0.907647,177
46444.6,23478.2,129468,61359.1,48305.8,105440,141.753,444.69,0.911425,178
77144.7,42273.7,127839,65192.7,49563.4,103733,93.4318,579.117,0.913361,179
63032.3,31366.6,134569,70962.2,45001.7,114878,93.6649,328.966,0.920844,180
45544.3,25094.7,119510,52388.4,37095.6,100319,73.1754,601.247,0.932248,181
64296.3,35278.5,132706,69310.5,49111.8,108282,104.433,1003.51,0.941242,182
63756.7,38689.6,124544,45863.6,38138.4,95293.5,88.3601,179.117,0.949504,183
38554.6,21758.1,123896,57058.9,41442.9,104604,145.794,222.403,0.95789,184
51953.3,32573.2,114795,34592.2,27937.5,91193.9,37.1013,198.426,0.965715,185
50164.7,26968.3,124704,48053.1,36413.1,100652,74.2865,253.978,0.970001,186
65594.7,35819.8,130985,64037.6,49723.1,104268,104.433,321.794,0.971036,187
65487.8,36994.3,127677,59840.8,43944.4,105924,45.8153,283.167,0.989904,188
54282.8,27635.5,131506,65724.6,44176.4,109967,127.122,423.317,0.995342,189
64651.5,35713.8,127067,63483.1,45991.9,105210,74.0526,572.936,1.02184,191
60879.7,34258.6,124929,52887.2,42908.4,96431.8,100.478,836.769,1.02574,192
68167.7,37020.3,126902,65320,50339.2,102986,119.647,388.025,1.03462,193
40126.2,21130.3,124260,47342.5,30092.5,103150,71.3037,383.809,1.04575,194
65444.9,37850.8,125023,46340.7,32446.4,100798,56.249,248.247,1.04605,195
57383.6,33757.4,119563,42992.6,33376.1,95886,55.834,1050.42,1.04628,196
61756.4,34769.7,126966,64590.8,51684.9,101281,107.166,476.89,1.04761,197
35806.3,18236.4,126755,71016.2,40423.4,114134,118.023,491.504,1.0574,199
65935.4,37055.8,124191,49981.7,36913.9,101009,69.0801,295.122,1.06242,201
68947.5,36987.3,138032,78020.7,52886.1,114695,116.863,349.418,1.0629,202
44862.3,22663.3,138216,76137.5,46315.4,117207,96.4026,467.239,1.07613,204
26234.3,17793,112494,39791.2,30419.2,98630.3,73.5263,159.897,1.08256,205
74960.7,41020.2,128860,63843.6,49690.2,103768,66.6799,597.858,1.09231,206
59579,36418.4,117467,40167.2,33394.3,92693.1,108.56,224.019,1.10592,208
23371.8,12905.4,112100,34586.8,26892.3,94108.5,133.778,678.025,1.11624,209
21320.6,10791.6,125860,66875.3,38106.9,118187,81.649,357.909,1.12755,210
44339.6,25304.9,121297,55112,41118,103573,73.4094,280.506,1.12789,211
45854.7,25959.6,118584,39136.8,28857.2,98695.4,70.7186,264.137,1.12798,212
49499.3,28742.7,117269,31955.6,25908.3,90675.5,43.8591,318.31,1.13301,213
43079.2,24996.9,115431,42119.4,36253.4,93742.8,31.648,454.031,1.1417,214
46563.9,26571.1,119344,37385.7,30002.6,90513.9,48.068,244.334,1.14596,215
44449.4,24414.4,120746,48589.2,36068.7,100468,69.1386,231.338,1.14616,216
38291,20042.6,124108,57074.2,44534.4,101191,58.8575,262.534,1.15506,219
