"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
30421.5,18436.6,114184,30520.2,23487.6,93872.4,22.5201,176.725,1.52032,283
56540.9,33965.5,128185,64131.1,52455.7,101041,90.8091,300.267,1.52169,284
70048.2,37831.1,128870,55340,40903.7,102452,44.689,336.021,1.52564,285
60224.6,32055.9,127025,54455.9,42479.5,101111,32.3,336.863,1.52623,286
73264.4,37727.3,130863,73753.3,49527.1,110292,86.3185,1537.19,1.55792,287
51305.6,29819.4,120476,50078.3,40177.6,96361.2,39.591,195.339,1.55964,288
68730.6,37957.7,126762,51555.6,38964.1,100318,115.297,701.799,1.56657,289
33577.8,19071.2,123904,45186.9,27152.2,105478,57.8496,401.376,1.57846,290
47428.9,27675.7,117387,27357.8,20792.1,90380.6,57.9089,789.326,1.57865,291
58422,32819.8,128099,58995.4,42020.9,103928,80.9482,153.455,1.57867,292
30365,17671.8,114453,56714.6,44817,98305.8,53.0476,469.794,1.58072,293
49699.4,28428,120046,40423.4,29837,97233.8,57.8496,215.988,1.59128,295
58385.3,35229.2,119444,60609,43541.7,100519,66.7385,360.003,1.59597,297
43122.6,21917,128207,77868.3,59842.2,107436,84.6846,505.209,1.59649,298
49883.3,31754.6,135348,68248.6,41960.9,114166,68.6118,297.934,1.60205,299
47786,26438.2,120238,52710.3,39891.4,98416.7,88.4768,529.466,1.60363,300
46374.4,26325.4,125474,51839.7,39742.6,99169.8,77.2093,199.13,1.6163,301
41453.3,21686.8,125139,39520.8,28129.4,99014.3,43.0291,229.67,1.61802,302
42029.8,23619,120843,49082.3,38950.6,97090.1,29.5141,129.804,1.62612,304
49673.1,26579.2,127627,55029.5,44117.7,100634,101.467,528.559,1.63295,305
51791.8,30829.1,118607,38829,32584.9,91428.3,71.4792,506.779,1.64259,306
51386.1,28547.2,129886,50484.5,31320.3,105403,88.1852,233.488,1.64664,307
38318.1,23902.6,113689,41018,34137.3,89816.3,73.7603,289.653,1.64824,308
60255.2,33513,122542,39319,30128.4,95974.6,80.2474,318.099,1.64853,309
44956.8,29261.1,110237,31096.8,25390.2,87848.9,45.2225,220.841,1.65458,311
49840.2,25853.9,128582,54366.1,41870.4,103367,18.6676,173.408,1.65877,312
33120.6,18457.9,121071,48109,37633.9,98110.8,48.9572,133.369,1.65909,314
43216,26499,121066,43596.4,35097.5,95081.9,54.174,353.822,1.66064,315
66617,35808.8,126884,48039.2,36692.5,97555,69.6068,304.983,1.67684,317
30323.2,15860.8,121880,49760.5,35637.2,103494,133.026,233.112,1.68698,318
66971.5,34296.7,131995,75977.4,62209.2,105197,60.8139,284.603,1.68937,319
57242.8,30057.7,134565,63378.4,39282.3,111986,42.8513,268.941,1.70382,321
57242.7,31668.2,124301,54504.4,39178.7,104593,39.591,194.96,1.70919,322
44741.1,27097.1,121573,50261.8,43046.9,95816.8,100.885,790.12,1.71125,324
46062.3,23336.7,134929,66009.7,42743.6,111706,63.4225,1025.91,1.72215,325
39022.5,21435.4,119793,39994.5,30160.6,96926.6,28.625,280.24,1.72608,326
65031.7,32753.2,137543,88074,64581.6,116366,106.294,487.639,1.72709,327
47239,24754.3,138982,72032.6,38246.6,121888,62.4739,404.073,1.73285,329
60692.1,33433,130738,77736,57018.7,107649,49.0165,390.158,1.73303,330
53922.3,29886.5,128156,51216.3,33049.5,107291,92.0915,190.137,1.74414,331
51245,28715.2,119808,54420.9,43226.5,97186.1,43.0291,353.77,1.75107,332
56353.9,31162.9,124093,36607.6,26118.3,97061.1,56.249,253.068,1.7702,334
57716.6,34050.9,120597,50724,41116.6,94460.9,24.7724,155.312,1.77061,335
26405.5,14502.2,115579,44371.1,33244.1,106537,62.5332,147.279,1.77399,336
66834.3,35708,129244,56350.1,41223.4,103807,51.032,282.209,1.7934,340
78595.8,44170.7,130870,67856.7,48316.9,106996,125.095,366.698,1.79875,341
51380.2,29889.5,118175,65635.2,50983.9,100625,110.826,227.518,1.83348,344
67510.5,36696.9,127669,52330.2,40847.1,100430,10.9631,258.953,1.85713,345
26351.1,17141.5,112961,30126.2,22231.4,95637.1,27.7952,254.834,1.85827,346
79859.9,41854.9,134411,65155,45962.3,107295,88.8267,338.283,1.85889,347
68965.5,38454.2,135405,90619.2,58870.6,115377,58.2053,452.954,1.86313,348
55060.5,32485.7,118456,44367.7,36503.6,93237.4,21.5125,267.874,1.86729,349
33151.8,19801.2,121656,50529.8,37928.6,103003,2.72584,221.541,1.90343,352
51103.7,30511.9,121071,36982.2,29162.1,92900.1,96.8685,341.279,1.9115,353
36674.3,21638.1,120708,32002.3,25897.2,91255.7,66.0903,145.857,1.91441,354
51086.6,29163.1,119965,51469.2,42208.7,95773.2,85.7934,515.939,1.91954,355
25724.2,14910.3,114652,39435.9,28268.2,95646,60.636,192.63,1.93172,356
41140.3,20647.8,132524,74597.3,46308.9,115390,71.8887,272.035,1.93281,357
58636.7,34458.2,119719,31455.4,24867.2,90868.4,52.1584,557.995,1.93753,358
49772.3,26951.7,129508,46698.3,36113.3,99682.9,95.1795,273.741,1.95964,359
50126.2,24475.4,132448,66137.3,39922,112489,66.2682,201.619,1.9665,360
56745.8,30546.8,131120,65046.4,42940.7,109550,88.4768,249.479,1.97914,361
44436.1,24845.6,121926,48749.7,38487.8,96946.8,63.1853,254.994,1.98721,362
70514.7,35025.4,134357,65198.8,50668,108263,70.3675,1305.69,1.99407,363
64525,36461.8,130871,67715.1,47309.8,107117,122.082,388.233,1.99565,364
55339.5,30664,124792,47182.7,37753,95348.9,24.6538,278.749,1.99567,365
32566.2,18649.4,119603,48019.7,33837.2,100124,92.7908,223.103,1.99685,366
60917.9,35399.6,124063,49121.9,38231,98274.9,53.8183,173.135,2.00041,367
37189.1,26369.5,117493,41474.5,35350.2,93030.4,83.6924,494.299,2.00651,368
53529.3,26798.2,132153,58271.9,40123.2,107441,79.5465,222.188,2.01648,369
42024.5,24537.5,115108,40916,30606,96752.5,1.77771,317.623,2.02309,371
54645.4,32099.7,119143,32580.6,25882.9,91373.1,40.4209,351.62,2.02941,372
59097.3,34293.4,117377,40043,32906,91445.5,52.5734,210.483,2.02945,373
72097.7,37696.7,135376,66132.8,49258.7,108514,82.2913,459.923,2.0377,375
65793.8,36452.1,124130,51465.6,39362.6,98482.5,18.1935,205.35,2.03775,376
73794.3,39179.7,130311,54590.3,36299.8,107256,83.167,248.461,2.05124,378
49065.6,26921,120568,31704.8,23059.4,94396.9,21.0976,228.056,2.05137,379
56399.7,32232.7,128660,53808.1,43386.1,102434,36.2122,248.301,2.05976,382
83391.6,43028.9,135694,74878.7,49738.6,110906,110.129,334.863,2.07794,383
60307.5,31268.8,131804,56109.3,43877.7,105041,106.061,348.263,2.08733,386
50403.4,25932.9,129397,55107.3,39778.6,104082,41.5472,436.977,2.08877,387
34406.4,18787.5,120208,54044.2,40347.4,101531,135.108,348.631,2.09594,388
43900.1,23574.5,131817,68035.2,51205,105131,112.162,847.571,2.12108,389
52521.7,27354.1,128094,57546.8,45125.6,100512,77.969,465.296,2.12483,390
59268.3,34047.8,125514,41267.8,30571,98612.2,59.9246,211.185,2.1262,391
41323.6,23179.4,123806,49024,34685.2,102626,48.4829,381.205,2.12684,392
59784,33156.5,125190,53686.7,41587,99739.8,55.3597,322.797,2.13097,393
50239,25876.6,138146,66182.1,42529.1,111365,45.341,326.383,2.13796,394
55189.4,29836.9,131218,59195.9,38921.9,107818,67.7923,436.565,2.14348,395
56342.7,32103,122822,40330.6,31524.7,93998.3,21.4532,203.89,2.16758,398
63832.9,32921.2,129397,72188.1,54040.4,105343,57.0197,376.2,2.16847,399
48931.7,24807.9,136330,64718,41274,114320,48.9572,272.088,2.17268,400
62018.1,37340.1,147728,66979.4,38401.8,121513,128.917,458.592,2.17485,401
32593.1,18869.5,124325,44858.9,33346,101485,27.6767,170.523,2.19342,403
21910.9,12518.2,118584,41633.6,29948.4,103488,66.2115,313.555,2.19423,404
50428.5,27716.9,128867,53800.3,40502.4,102910,85.735,304.506,2.19495,405
24851.1,14473.8,111933,32872.9,24338.7,101025,72.0641,179.334,2.20271,406
49925.3,28105.7,124518,36006.6,26248.7,96532.7,55.7154,248.515,2.20635,407
47808.2,27085.7,120338,35148.1,29025.1,91368,27.7952,155.585,2.20763,408
22178.1,13626.8,135913,66542.3,46432.5,113941,87.1936,202.755,2.2096,409
47342.7,26938.7,117759,35751.2,29760.2,90813.4,26.7283,110.45,2.20967,410
59522.8,31188.6,140593,83000.1,50888.4,118582,139.616,362.201,2.21197,411
58173.8,28310.1,134909,79050.4,59849.6,106876,171.125,788.531,2.21461,412
64247.5,36346.6,129025,56347,39618.9,103465,85.9101,234.993,2.21532,413
53049.6,30819,118694,33531.4,25399.4,93287.3,2.66658,238.86,2.22253,414
44862.2,25077.4,129310,46413.1,32115.1,107341,43.1477,374.322,2.24091,417
68060.7,37040.3,124561,46411.3,32970.3,100153,66.3286,265.258,2.2637,418
48425.7,27244.4,128805,59386.9,38977.7,108137,58.4425,155.421,2.28426,420
57307.2,31604.2,127993,61330.2,41988.4,105787,121.503,304.295,2.28559,421
51208.4,26329.2,128093,70929.7,53306.9,106899,87.1352,322.48,2.2865,422
32989.1,17905.9,127895,58936,41953.1,107148,54.1147,209.133,2.2887,423
58779.8,30994,131615,63306.1,46677.4,104766,115.877,278.643,2.29072,425
35804.6,18705.8,120649,53460.1,36724.2,105331,36.7457,220.625,2.30658,426
49647.2,28647.3,128654,77552.8,49618.9,109463,90.1678,240.256,2.31614,427
45326.6,26611.9,120152,37515.4,30990.1,93246.9,17.9564,232.789,2.32309,430
60824.1,31643.5,131806,64860,48415.8,104492,65.3789,210.699,2.33713,432
32020.6,16889.5,119263,39778.4,27177.8,100597,55.9525,384.903,2.34431,433
31878.4,19911.9,118178,33820.1,25311.7,93014.3,35.0267,161.915,2.35003,434
59826.6,34064.2,122077,40322.8,32638.6,93320.5,16.7118,248.033,2.35456,436
