"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
41952.9,21893.7,127420,34029.3,23059.6,101131,137.825,34.6038,17.0654,446
61941.4,33735.8,126919,49574.2,34290.4,105225,157.668,-2.8593,17.0896,447
57954.4,30948.3,124541,57785.4,41932.4,104129,122.488,-2.7534,17.12,448
74556.9,40614.3,131716,62359.5,41461.6,111694,244.299,-29.5461,17.1964,449
51033.5,29420.2,122131,38999.1,27726.3,104979,67.9679,17.8912,17.3065,451
56921.3,29359.7,129340,55086,37246.9,110124,40.5394,-6.7776,17.3065,452
69478.2,38933.4,128141,49511.3,32470.1,107818,121.329,-8.6838,17.4648,454
79462.3,41032.1,134103,65996.3,47169.3,110771,116.341,-2.27685,17.5406,455
62787.6,37754,120032,41132.9,32284.7,98217,74.0526,11.9834,17.6051,457
29507.1,15777.4,121291,46887.6,35018.8,104964,210.434,20.9297,17.6916,458
44748.8,23976.9,121722,52891.2,38464.9,109671,205.872,0.956361,17.8937,463
63389.7,33998.2,127017,56924.7,39171.6,108190,154.731,2.25028,18.0665,465
65108.3,35932.3,128281,49533.5,34587.2,106731,78.787,4.66939,18.0742,466
60516.3,31103.6,134097,76763,54432.7,113242,200.963,-17.9501,18.1376,467
52205.7,26885.3,128270,53409.1,37295,108523,98.3823,3.20666,18.2268,470
45653.3,23817.4,138105,55874.3,38373.9,111929,82.4081,-12.2844,18.2447,471
65244.5,36554.6,135192,83255.2,54326.4,119797,168.08,11.7021,18.4125,472
77969.5,41834,128883,64662.1,47896.3,108516,134.934,7.42613,18.4178,473
58335,33830.5,121141,46420.4,33691.5,103756,96.9267,9.90164,18.4551,474
24468.5,14176,115029,49753.3,33080,106610,140.771,9.78912,18.5574,475
62294,35307.7,120860,39228.4,28849.9,99401.3,67.4996,-15.5673,18.5894,476
49938,26966.8,131932,73898.7,52174.4,111925,228.53,30.9459,18.7553,477
70099.7,39889.2,131643,64822.2,46910.7,112631,151.562,32.9718,18.8559,479
72800,38586.1,128415,59126.5,40457.1,109967,195.191,3.03789,18.8922,481
70122.4,38384.4,135806,84950,52473.7,119793,283.285,-60.2042,18.8956,482
64109,34506.8,129720,59153.1,41192.2,109821,83.8675,25.4313,18.9486,483
42555,24869.4,123745,52208.3,37162.4,110011,110.826,-9.58395,19.0457,484
57264.7,31442.1,128385,47192.7,33869.1,103925,99.3719,-10.537,19.1607,486
59644.7,31353.1,127197,56324.6,38830.2,113862,113.323,17.5536,19.2311,487
70319.5,36701.8,130984,74100.2,52878.8,110920,133.026,23.5181,19.2375,488
50997.1,27726.8,127465,60232,41099.5,109954,72.4736,-24.5688,19.3071,489
65659.1,35612.5,128610,67012.1,44979.7,112106,88.7101,6.35718,19.3134,490
45375.9,22384.9,134152,95359.5,64048.8,124911,317.51,7.42613,19.4239,491
59638.4,31958.8,132149,80891.6,49664.6,120574,138.691,-4.0242,19.431,492
43278.3,21781.9,127858,74633.6,50699.5,112517,156.113,7.31361,19.435,493
63790.8,33850.9,128528,52569.6,34432.4,110270,84.5679,12.9961,19.446,494
46588.4,22803.5,134037,71330.4,46607,120382,149.832,2.92537,19.5247,496
80244,42586,133806,63521.8,42536.9,115132,111,6.69474,19.7224,499
55260.1,30738.4,128423,66757.9,46473.6,110743,79.2544,42.989,19.7486,500
68094.4,37994.5,124160,48132.5,37220.4,99522.6,91.8583,7.53865,19.7648,501
62120.6,34041.5,127924,46771.7,30454.9,107686,127.065,88.8117,19.8432,503
72175.8,39293.1,128016,61416.6,43083.3,109463,149.659,16.0344,19.9788,504
63956.1,35082,124115,51372.6,36373.8,103724,148.679,-6.08925,20.0668,506
72567.5,37675.7,129015,76176,51610.9,113876,97.3343,-47.3373,20.075,507
20772.8,11018.9,118074,45967,34822.2,100919,179.159,0.393794,20.2076,511
66590.9,36525.8,134040,81863.1,55777.9,116754,206.1,0.281281,20.2457,512
63273,34265.4,123618,51368.3,36652.5,103933,85.56,-5.87745,20.2669,513
54318.3,31693.7,122148,44908,33513.1,99797,117.443,1.23765,20.4487,516
57166.7,30788.4,125606,46179.3,32716.3,102611,70.6016,16.372,20.6194,517
51970.1,29066.8,125026,51919.8,37463.2,104597,71.1281,9.39528,20.6952,518
51749.2,28469.9,127898,64363.5,45149,109354,213.739,37.1362,20.7719,520
76109.4,42487.6,127624,66298,45380.6,109248,146.602,-1.11195,20.8247,521
74544.3,37947.8,134944,67366.4,45102.9,112025,115.993,32.2402,20.8307,522
61059,33310.3,127429,66372.4,46182.2,110532,130.712,-11.2254,20.8707,523
69267.3,35662.7,132037,65502.5,45783.3,110604,128.223,-8.472,20.8713,524
72632.2,39864.4,128535,62838.2,43704.1,107282,148.102,-7.413,20.907,525
59787.1,33596.8,125112,48031.2,34091,103662,114.078,-1.74735,21.1516,526
68025.2,33752.7,135394,93872.2,56022.6,120892,247.356,-4.28895,21.1767,527
72478.1,38985.5,137797,71832.9,45254.8,118808,132.274,0.956361,21.1849,528
63525,34266.1,128533,53145.7,36149,109237,147.929,17.1035,21.2249,529
76198.7,39840.9,134935,84290.3,53588.9,117961,148.621,-41.4599,21.29,531
59919,34971.1,123796,46382.7,32845.7,102614,100.71,-5.0832,21.3969,532
65497,36848.5,124012,43756.6,32849.1,100626,98.9062,-5.0832,21.4767,536
65766.3,35827.9,127126,51128.7,36014.1,104665,117.211,54.8643,21.5301,538
68057.8,34851.3,135424,76808.1,54061.4,128033,178.471,36.2358,21.6525,539
72908.2,39382.3,128191,53898.5,38327.9,106552,97.6255,-32.5113,21.6536,540
70144.7,40119.9,125543,55021.8,39606.6,104864,112.742,-50.0907,21.6678,541
70982.6,39806.5,131001,61688.4,44266.8,114486,130.885,30.0456,21.6813,542
71677.3,38371.9,129505,58890.2,41586,110614,131.984,-9.3192,21.743,543
68366.1,41840.5,124216,48264.3,34712.1,103063,132.679,-32.6172,21.8047,544
