"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
34304.6,19905.4,119475,52949.5,37223.6,110431,164.171,232.628,1.08871,269
39303.5,22059.4,138246,65696.8,38349.1,117562,108.677,411.118,1.09269,270
56737.7,34563.1,117536,28810.9,23054.4,90743.5,39.8281,188.564,1.09271,271
30065.8,18531.4,124068,62544.8,39268.7,111197,124.516,638.153,1.09675,272
35924.9,23202,118096,45416.7,36383.4,100161,90.9257,275.18,1.10152,273
72771.1,40274.4,130097,52289.1,36675.1,104317,76.3326,391.302,1.10252,275
50568.6,28270.4,121636,41713.7,31713.8,98394,96.0532,309.43,1.10802,277
50162.8,27860.9,122406,41690.7,31414.9,96430.9,58.0275,383.653,1.11299,278
71536.8,38852.3,128487,60425.9,41750.1,106645,75.3389,433.578,1.11429,279
48875.5,29889.7,116866,30593.6,24324.9,89421.5,87.6602,200.699,1.11609,280
60295.2,34627.2,131329,52787.4,36735,105164,191.703,436.822,1.12314,281
60710.9,33636.8,128329,67854.5,48277.9,107548,155.249,1593.74,1.12352,282
66953.5,36467.7,129097,62020.1,45013.4,105453,63.956,259.594,1.12814,283
57729.5,31668.5,122289,54016.8,43321.8,97794.5,46.8823,332.021,1.12981,284
33816.2,19113.4,124469,56084,34648.8,109807,99.0226,295.918,1.13021,285
37679.3,19218.5,130145,72815.1,49823.3,114816,121.792,337.02,1.13266,286
29260.9,16053.9,124412,56544.2,43916.6,106186,118.835,170.197,1.13291,287
51792.4,26067.2,133304,68028,45180.3,114239,118.139,462.943,1.13508,288
52933.7,30491.8,122190,48694.9,37544,99119.7,58.5611,181.453,1.13761,289
67461.6,39083.3,126815,53796.4,39310.8,102946,2.37029,581.357,1.14534,290
42668.4,22390.8,121533,49070.3,38276.6,101120,94.597,482.548,1.14633,291
63519,33740.1,136103,73891.6,50556.5,114488,163.078,516.293,1.15057,293
37938.7,22475.6,114791,42827.4,33587.4,95879.2,55.3597,251.622,1.15213,294
44624.7,24689.6,120124,49453.9,38741.9,96383.3,69.0801,424.401,1.15615,297
63156.5,34283.7,131492,52613.7,36079.1,104851,126.196,262.48,1.15934,298
36351.1,20005.9,120729,52302.9,39926.8,99846.4,66.5628,300.744,1.15998,299
61306.7,36478.2,120886,41015.8,32680,96487.9,49.4314,167.964,1.16049,300
25235.8,15132.2,118182,40107.7,25392.7,103118,117.443,251.675,1.16478,303
38750.4,20792.6,128341,56729.1,39618.9,107719,98.0912,294.857,1.16636,304
28867.1,16050.2,123647,43646.5,27748.3,107405,100.652,211.509,1.17046,305
42214.4,24894.5,123431,64127.4,47761.3,103164,102.456,413.188,1.17344,306
40530.2,21501,124227,56184.2,42640.2,103034,48.8386,379.537,1.17506,307
51925.3,30275,118603,34315.9,26663.5,93102.3,77.2093,251.729,1.17509,308
48284.8,29042.7,116499,31831.5,25701.6,89684.9,48.4236,119.916,1.17511,309
46256.3,25036.6,127456,51251.5,36444.3,104827,36.6864,606.225,1.1851,310
33333.3,18630.9,118445,55761.4,42164.6,102493,132.389,217.175,1.18574,311
26041,16160.4,127769,66581.6,41929.8,117252,177.209,613.955,1.20617,312
64192.4,37480.3,131313,57828.8,42247.5,104555,109.664,541.945,1.21768,313
44935.8,25704.4,124913,63334.4,45350.3,104905,33.9597,342.067,1.21924,314
51104.9,29437.9,130731,65941.1,51796.7,108253,117.849,380.684,1.21927,315
68824,35381.7,134462,67214.4,46169.9,111082,65.1418,381.101,1.22419,316
41323.6,23409.2,121492,45104.8,34720.6,97697.8,55.1819,256.439,1.23895,320
45112.9,23209.5,126732,54229.5,37253.3,105550,314.885,578.27,1.24131,321
31418.5,18019.9,111973,31225.3,24514.4,90785.1,292.775,360.683,1.24144,322
34796.6,21962.1,110394,38963.3,32950.7,88037.5,71.3037,544.206,1.24516,323
47476.3,28837.2,117394,46215.2,37350.2,93815.7,59.4503,257.081,1.25042,324
75298.5,42134.1,128123,60658.4,46691.3,105516,111.697,323.904,1.25486,326
60087,32358.2,128414,53465.9,41538.3,103604,80.3058,351.358,1.26222,328
52660.4,31224.3,119869,43736.2,33322.7,97791.2,63.541,518.466,1.2683,329
44958.3,26684.2,128608,71974.7,48784,112546,94.597,375.261,1.27327,330
37955,20392.3,119703,47743.8,34675.2,101097,70.0164,452.749,1.28407,332
30740.1,19907.7,127228,71025.5,51917.7,111070,108.735,426.981,1.28662,333
55708.8,31356.2,123362,56346,37138.3,104988,161.179,420.167,1.29008,334
22242.5,12012.8,134924,45556.2,34743.7,108468,204.045,790.173,1.29992,335
24519.6,14472.1,115522,30063.4,21906.8,96483.8,106.003,205.026,1.31828,336
30445.9,18576.6,121226,51031.7,33204.7,115233,113.207,146.131,1.32511,337
62448.4,34143.6,129851,70028.6,55699.9,105835,100.361,350.467,1.32558,338
59620.8,33785.4,122363,42927.9,34314.1,97474.2,44.2147,230.8,1.32681,339
45218.3,27924.1,114365,37037.7,27734.2,93656.7,66.3872,371.608,1.33232,340
66738.2,32960.5,141906,81750.5,53999.5,113944,121.85,676.33,1.33394,341
63931.6,36736.9,122312,46184,36303.5,95938.2,24.8909,321.161,1.33737,342
63049.4,33673,129332,64179.3,48377.4,106538,112.684,438.417,1.35332,345
50284.5,31239.7,117762,42213.5,33635.3,95649.4,56.7825,351.201,1.35477,346
38452.8,21893.7,117694,44980.7,32155.2,101022,165.608,470.509,1.36571,348
58094.8,33560.6,121899,44118.3,34229.5,97121.2,70.8356,343.276,1.36957,350
45849.1,25752.9,119830,39126.5,31253.2,94266.6,20.8606,281.198,1.38085,353
57688.6,33714.8,131040,68973.1,52333.5,109801,140.713,398.834,1.3835,355
48453,26975.6,121756,58455.6,44329.7,102335,133.604,164.314,1.38409,356
42946.1,21623.4,126789,61462.9,42899.4,110216,143.716,452.133,1.38678,357
47015,26979.7,131012,57618.2,38712.5,110425,98.848,433.939,1.40011,358
64410.7,36776,129032,65018.3,51966.6,100919,102.339,698.622,1.40119,359
39770.6,19821.6,131367,68715.2,40613.4,113866,142.157,1030.51,1.40145,360
32234.9,18548.3,120252,51924,38701.1,100790,137.94,233.166,1.40657,361
45101.1,23915,131049,75606.8,48561.2,116931,68.2021,243.314,1.40848,362
29880.8,19193.5,131416,68887.6,41940.3,123822,137.42,504.195,1.41923,363
80682.1,42254.3,134555,69142,47521.7,109503,82.0578,699.681,1.42606,364
